,transaction_date,merchant_id,Total_Transaction,Total_Paid
5823,2020-04-12,86302,560,1744.1999999999953
5824,2020-04-12,124381,6417,3888141.512974097
5825,2020-04-12,129316,167,583.6500000000003
5826,2020-04-13,535,1032,109164.6
5827,2020-04-13,42616,1290,354254.2919999988
5828,2020-04-13,46774,2253,2594126.2319999966
5829,2020-04-13,57192,1333,380242.7100000004
5830,2020-04-13,86302,1308,4557.528000000034
5831,2020-04-13,124381,5929,3630319.577999934
5832,2020-04-13,129316,153,559.3500000000003
5833,2020-04-14,535,963,90037.79999999997
5834,2020-04-14,42616,1375,384733.2419999988
5835,2020-04-14,46774,1707,2008870.3799999992
5836,2020-04-14,57192,1280,353569.08600000123
5837,2020-04-14,86302,1386,4887.180000000018
5838,2020-04-14,124381,7048,4116222.264239837
5839,2020-04-14,129316,154,567.0000000000002
5840,2020-04-15,535,1138,105406.19999999992
5841,2020-04-15,42616,1538,428819.3819999973
5842,2020-04-15,46774,3387,3589663.589999992
5843,2020-04-15,57192,1271,384539.7240000002
5844,2020-04-15,86302,1470,5199.210000000043
5845,2020-04-15,124381,9134,5340057.479999707
5846,2020-04-15,129316,161,604.8000000000002
5847,2020-04-16,535,1057,99547.19999999998
5848,2020-04-16,42616,1217,356634.50399999984
5849,2020-04-16,46774,1719,1964376.557999998
5850,2020-04-16,57192,1271,361697.0220000003
5851,2020-04-16,86302,1489,5137.6680000000415
5852,2020-04-16,124381,7859,4617881.3339998415
5853,2020-04-16,129316,180,665.5500000000004
5854,2020-04-17,535,878,80105.39999999998
5855,2020-04-17,42616,1249,352503.12599999993
5856,2020-04-17,46774,1642,1762524.180000001
5857,2020-04-17,57192,1379,444707.74800000055
5858,2020-04-17,86302,1694,6323.940000000061
5859,2020-04-17,124381,7732,4942358.801999815
5860,2020-04-17,129316,184,703.818
5861,2020-04-18,535,897,75576.59999999999
5862,2020-04-18,42616,1211,366439.3379999991
5863,2020-04-18,46774,559,560336.0400000005
5864,2020-04-18,57192,1271,338772.2400000002
5865,2020-04-18,86302,1915,6099.444000000065
5866,2020-04-18,124381,9546,5829889.08599965
5867,2020-04-18,129316,188,735.7500000000003
5868,2020-04-19,535,992,87505.19999999997
5869,2020-04-19,42616,932,279155.1060000009
5870,2020-04-19,46774,494,508021.1280000001
5871,2020-04-19,57192,1097,309097.04400000063
5872,2020-04-19,86302,1134,3920.040000000008
5873,2020-04-19,124381,9337,5472012.023999681
5874,2020-04-19,129316,193,687.1500000000003
5875,2020-04-20,535,1178,117314.99999999996
5876,2020-04-20,42616,1211,349253.4779999993
5877,2020-04-20,46774,2931,3019516.469999992
5878,2020-04-20,57192,1437,473631.2820000013
5879,2020-04-20,86302,2083,6892.434000000074
5880,2020-04-20,124381,8309,5208776.189999709
5881,2020-04-20,129316,197,686.7540000000001
5882,2020-04-21,535,961,97163.99999999996
5883,2020-04-21,42616,1196,337689.50400000025
5884,2020-04-21,46774,1322,1456334.5320000006
5885,2020-04-21,57192,1101,365689.6920000007
5886,2020-04-21,86302,2056,6963.300000000063
5887,2020-04-21,124381,8226,5272591.241999764
5888,2020-04-21,129316,125,459.0000000000001
5889,2020-04-22,535,773,67903.19999999998
5890,2020-04-22,42616,1262,361904.1299999995
5891,2020-04-22,46774,1222,1283563.782000001
5892,2020-04-22,57192,1204,381496.1400000009
5893,2020-04-22,86302,1986,6397.326000000076
5894,2020-04-22,124381,7330,4803268.9679998085
5895,2020-04-22,129316,195,715.0500000000002
5896,2020-04-23,535,748,68491.8
5897,2020-04-23,42616,1631,462084.3719999977
5898,2020-04-23,46774,521,559367.4599999995
5899,2020-04-23,57192,1247,367360.5960000007
5900,2020-04-23,86302,1778,6014.124000000076
5901,2020-04-23,124381,7029,4763274.533999792
5902,2020-04-23,129316,197,733.5000000000003
5903,2020-04-24,535,718,60192.0
5904,2020-04-24,42616,1458,434521.8899999983
5905,2020-04-24,46774,864,800739.1800000012
5906,2020-04-24,57192,1307,366805.9260000007
5907,2020-04-24,86302,1541,5368.734000000065
5908,2020-04-24,124381,7624,4695283.477178254
5909,2020-04-24,129316,109,417.6
5910,2020-04-25,535,791,69267.6
5911,2020-04-25,42616,1298,392528.1779999996
5912,2020-04-25,46774,799,837533.4119999994
5913,2020-04-25,57192,1224,360108.432
5914,2020-04-25,86302,1499,4595.634000000034
5915,2020-04-25,124381,8317,5187320.52552874
5916,2020-04-25,129316,122,460.7999999999999
5917,2020-04-26,535,944,87665.39999999997
5918,2020-04-26,42616,1162,342280.99799999973
5919,2020-04-26,46774,477,458590.89599999966
5920,2020-04-26,57192,1317,367167.9960000008
5921,2020-04-26,86302,1567,5271.750000000041
5922,2020-04-26,124381,8127,4571424.838598133
5923,2020-04-26,129316,107,452.70000000000016
5924,2020-04-27,535,1192,117221.39999999997
5925,2020-04-27,42616,1514,441980.1539999978
5926,2020-04-27,46774,1717,1840763.4839999988
5927,2020-04-27,57192,1366,411962.8680000017
5928,2020-04-27,86302,1643,5384.71800000005
5929,2020-04-27,124381,7533,4606990.937999756
5930,2020-04-27,129316,97,381.60000000000014
5931,2020-04-28,535,1062,102875.39999999997
5932,2020-04-28,42616,1308,394003.187999999
5933,2020-04-28,46774,1197,1380381.8400000003
5934,2020-04-28,57192,1326,430689.83400000026
5935,2020-04-28,86302,1838,6073.21800000007
5936,2020-04-28,124381,11682,6517420.991999353
5937,2020-04-28,129316,123,458.5500000000002
5938,2020-04-29,535,852,84299.39999999997
5939,2020-04-29,42616,1274,381562.3619999985
5940,2020-04-29,46774,1356,1458000.7919999994
5941,2020-04-29,57192,1337,488034.5940000005
5942,2020-04-29,86302,2008,6408.360000000067
5943,2020-04-29,124381,13647,8090458.163999457
5944,2020-04-29,129316,96,389.25000000000006
5945,2020-04-30,535,765,89054.99999999999
5946,2020-04-30,42616,1302,361512.4139999997
5947,2020-04-30,46774,3660,3595982.741999992
5948,2020-04-30,57192,1129,333456.840000001
5949,2020-04-30,86302,2228,7537.212000000061
5950,2020-04-30,124381,11769,7455247.901999669
5951,2020-04-30,129316,130,543.1500000000002
5952,2020-05-01,535,775,69951.59999999999
5953,2020-05-01,42616,2538,609817.5359999955
5954,2020-05-01,46774,1433,1560679.253999999
5955,2020-05-01,57192,1336,439464.5100000018
5956,2020-05-01,86302,1956,6610.536000000069
5957,2020-05-01,124381,13416,8877531.491999676
5958,2020-05-01,129316,82,376.6499999999999
5959,2020-05-02,535,850,78937.20000000001
5960,2020-05-02,42616,1579,466690.9499999978
5961,2020-05-02,46774,850,946251.5940000018
5962,2020-05-02,57192,1357,462118.9500000015
5963,2020-05-02,86302,1962,6219.270000000048
5964,2020-05-02,124381,13315,8933266.835999694
5965,2020-05-02,129316,116,543.5999999999999
5966,2020-05-03,535,946,88448.39999999998
5967,2020-05-03,42616,1515,439845.0839999992
5968,2020-05-03,46774,687,827645.9219999996
5969,2020-05-03,57192,1342,392503.1760000016
5970,2020-05-03,86302,1958,6163.290000000051
5971,2020-05-03,124381,12759,8204779.223999575
5972,2020-05-03,129316,117,448.65
5973,2020-05-04,535,1046,109250.99999999996
5974,2020-05-04,42616,1756,510972.245999997
5975,2020-05-04,46774,3323,3812461.325999976
5976,2020-05-04,57192,1445,449886.1500000028
5977,2020-05-04,86302,1849,6063.462000000063
5978,2020-05-04,124381,11432,7458369.191999673
5979,2020-05-04,129316,94,383.3999999999999
5980,2020-05-05,535,1178,121442.39999999997
5981,2020-05-05,42616,2159,629883.7379999945
5982,2020-05-05,46774,3060,3501421.163999986
5983,2020-05-05,57192,1311,407413.0620000026
5984,2020-05-05,86302,1987,6609.132000000047
5985,2020-05-05,124381,12407,7907079.419999662
5986,2020-05-05,129316,106,417.1500000000001
5987,2020-05-06,535,1336,131691.59999999998
5988,2020-05-06,42616,2296,658489.8959999945
5989,2020-05-06,46774,2530,2886836.903999995
5990,2020-05-06,57192,1335,375609.42000000144
5991,2020-05-06,86302,2119,6914.61000000007
5992,2020-05-06,124381,13570,8594686.187999627
5993,2020-05-06,129316,136,719.5500000000003
5994,2020-05-07,535,1259,131155.2
5995,2020-05-07,42616,2394,688685.8139999922
5996,2020-05-07,46774,2447,2941977.41999999
5997,2020-05-07,57192,1345,463090.95000000176
5998,2020-05-07,86302,1971,6444.468000000065
5999,2020-05-07,124381,13055,8468661.545999553
6000,2020-05-07,129316,204,756.0
6001,2020-05-08,535,1088,114906.60000000002
6002,2020-05-08,42616,2518,731795.4539999891
6003,2020-05-08,46774,2507,2882172.275999992
6004,2020-05-08,57192,1442,538992.9000000017
6005,2020-05-08,86302,1853,6021.09000000006
6006,2020-05-08,124381,10674,7150716.089999706
6007,2020-05-08,129316,132,580.5000000000001
6008,2020-05-09,535,1224,119493.0
6009,2020-05-09,42616,2127,663798.527999994
6010,2020-05-09,46774,1141,1266844.4640000004
6011,2020-05-09,57192,1312,358737.8220000016
6012,2020-05-09,86302,2219,7064.568000000082
6013,2020-05-09,124381,12179,8350702.379999737
6014,2020-05-09,129316,118,475.6499999999997
6015,2020-05-10,535,1216,117464.39999999997
6016,2020-05-10,42616,1822,561825.935999997
6017,2020-05-10,46774,2276,2195707.157999991
6018,2020-05-10,57192,1222,380605.4820000017
6019,2020-05-10,86302,2181,6966.000000000089
6020,2020-05-10,124381,10336,7016930.387999728
6021,2020-05-10,129316,150,615.6000000000001
6022,2020-05-11,535,1437,154598.4
6023,2020-05-11,42616,1949,585501.9659999956
6024,2020-05-11,46774,3779,4157516.0159999975
6025,2020-05-11,57192,1351,456828.0660000023
6026,2020-05-11,86302,2477,7950.312000000084
6027,2020-05-11,124381,5683,4053503.7179999854
6028,2020-05-11,129316,163,707.8500000000005
6029,2020-05-12,535,1364,144689.3999999999
6030,2020-05-12,42616,1904,550763.0459999961
6031,2020-05-12,46774,2235,2548449.647999997
6032,2020-05-12,57192,1328,436971.38400000206
6033,2020-05-12,86302,2249,7410.330000000092
6034,2020-05-12,124381,5451,3832357.049999963
6035,2020-05-12,129316,100,365.4000000000001
6036,2020-05-13,535,1447,162790.20000000007
6037,2020-05-13,42616,2100,595389.6539999942
6038,2020-05-13,46774,1910,2048789.6100000013
6039,2020-05-13,57192,1342,436875.9660000016
6040,2020-05-13,86302,2087,6787.350000000091
6041,2020-05-13,124381,6343,4269755.951999921
6042,2020-05-13,129316,128,557.5500000000002
6043,2020-05-14,535,1359,143348.4
6044,2020-05-14,42616,1843,545665.7879999969
6045,2020-05-14,46774,1916,2071943.4419999996
6046,2020-05-14,57192,1193,355822.1280000015
6047,2020-05-14,86302,1920,6574.30200000007
6048,2020-05-14,124381,6486,4235409.917999954
6049,2020-05-14,129316,110,490.9500000000001
6050,2020-05-15,535,1116,109414.8
6051,2020-05-15,42616,2211,636677.6039999956
6052,2020-05-15,46774,3654,3764854.8719999874
6053,2020-05-15,57192,1321,403403.13000000175
6054,2020-05-15,86302,2140,7376.166000000076
6055,2020-05-15,124381,6132,4107376.529999957
6056,2020-05-15,129316,159,739.8000000000003
6057,2020-05-16,535,1295,134690.39999999997
6058,2020-05-16,42616,2885,846396.30599999
6059,2020-05-16,46774,912,861394.4100000001
6060,2020-05-16,57192,1420,441628.5960000012
6061,2020-05-16,86302,2291,7917.85800000006
6062,2020-05-16,124381,6279,4396840.631999943
6063,2020-05-16,129316,162,596.7000000000004
6064,2020-05-17,535,1415,148329.00000000003
6065,2020-05-17,42616,2739,826644.5099999895
6066,2020-05-17,46774,645,648466.2540000007
6067,2020-05-17,57192,1235,363528.4140000009
6068,2020-05-17,86302,2250,8002.368000000088
6069,2020-05-17,124381,5693,3797041.6079999767
6070,2020-05-17,129316,126,545.8499999999998
6071,2020-05-18,535,1492,152899.19999999995
6072,2020-05-18,42616,2405,722366.4959999897
6073,2020-05-18,46774,1436,1261772.0820000009
6074,2020-05-18,57192,1465,455351.7240000016
6075,2020-05-18,86302,2414,8461.026000000062
6076,2020-05-18,124381,6592,4385306.41199995
6077,2020-05-18,129316,158,803.7000000000003
6078,2020-05-19,535,1336,136816.19999999995
6079,2020-05-19,42616,2064,600822.575999996
6080,2020-05-19,46774,788,840701.9700000003
6081,2020-05-19,57192,1273,393549.9480000019
6082,2020-05-19,86302,2526,7898.61600000008
6083,2020-05-19,124381,5458,3794638.859999973
6084,2020-05-19,129316,138,525.6000000000001
6085,2020-05-20,535,1320,155206.8
6086,2020-05-20,42616,2402,697590.8999999912
6087,2020-05-20,46774,3007,2933586.1619999907
6088,2020-05-20,57192,1222,412988.9220000013
6089,2020-05-20,86302,2189,7338.56400000006
6090,2020-05-20,124381,4912,3216008.6279999567
6091,2020-05-20,129316,137,549.0
6092,2020-05-21,535,1271,134643.59999999998
6093,2020-05-21,42616,2293,687958.199999993
6094,2020-05-21,46774,1596,1731225.0600000003
6095,2020-05-21,57192,1123,397162.5840000016
6096,2020-05-21,86302,2826,10078.20000000001
6097,2020-05-21,124381,5664,3608486.837999943
6098,2020-05-21,129316,121,537.3000000000002
6099,2020-05-22,535,1095,111967.19999999998
6100,2020-05-22,42616,2425,703932.0479999941
6101,2020-05-22,46774,1585,1681781.345999999
6102,2020-05-22,57192,1243,394380.7560000015
6103,2020-05-22,86302,2359,8043.426000000048
6104,2020-05-22,124381,6374,3929128.523999944
6105,2020-05-22,129316,203,889.6499999999999
6106,2020-05-23,535,1077,103203.0
6107,2020-05-23,42616,2474,752815.9079999932
6108,2020-05-23,46774,525,446627.3940000001
6109,2020-05-23,57192,1231,332366.11200000107
6110,2020-05-23,86302,2396,8672.904000000068
6111,2020-05-23,124381,7777,4948276.445999873
6112,2020-05-23,129316,127,518.4000000000001
6113,2020-05-24,535,872,84115.8
6114,2020-05-24,42616,2398,716323.6259999914
6115,2020-05-24,46774,333,339114.7800000001
6116,2020-05-24,57192,1176,286297.5060000014
6117,2020-05-24,86302,2343,8513.802000000076
6118,2020-05-24,124381,6789,4308128.65130235
6119,2020-05-24,129316,157,607.9499999999996
6120,2020-05-25,535,1311,125490.59999999996
6121,2020-05-25,42616,2043,603950.0579999955
6122,2020-05-25,46774,681,744291.2340000003
6123,2020-05-25,57192,1254,332863.9740000015
6124,2020-05-25,86302,2887,10031.796000000008
6125,2020-05-25,124381,8941,5704567.569227207
6126,2020-05-25,129316,179,720.8999999999997
6127,2020-05-26,535,1514,153329.3999999999
6128,2020-05-26,42616,2148,645652.4219999933
6129,2020-05-26,46774,584,564817.8960000001
6130,2020-05-26,57192,1251,368505.2520000013
6131,2020-05-26,86302,3092,11182.931999999912
6132,2020-05-26,124381,8938,5751435.699228883
6133,2020-05-26,129316,195,838.3500000000001
6134,2020-05-27,535,1590,181607.4
6135,2020-05-27,42616,2575,753827.759999991
6136,2020-05-27,46774,1765,1762590.4380000017
6137,2020-05-27,57192,1352,456407.4960000023
6138,2020-05-27,86302,3039,10463.111999999976
6139,2020-05-27,124381,6599,4121946.66191741
6140,2020-05-27,129316,263,1162.35
6141,2020-05-28,535,1512,160340.40000000002
6142,2020-05-28,42616,2695,776335.769999991
6143,2020-05-28,46774,1347,1447478.9640000009
6144,2020-05-28,57192,1287,399845.4480000016
6145,2020-05-28,86302,3032,10667.141999999942
6146,2020-05-28,124381,5595,3700894.5126399696
6147,2020-05-28,129316,241,930.5999999999996
6148,2020-05-29,535,1403,156859.20000000004
6149,2020-05-29,42616,2581,642985.2179999914
6150,2020-05-29,46774,1592,1795214.25
6151,2020-05-29,57192,1420,546685.0560000015
6152,2020-05-29,86302,2841,10021.733999999997
6153,2020-05-29,124381,5029,3281412.669550706
6154,2020-05-29,129316,225,823.0500000000002
6155,2020-05-30,535,1469,153709.20000000007
6156,2020-05-30,42616,2654,665381.0339999924
6157,2020-05-30,46774,845,759599.8020000007
6158,2020-05-30,57192,1125,331958.1420000011
6159,2020-05-30,86302,3316,11621.033999999932
6160,2020-05-30,124381,5515,3597835.3279618304
6161,2020-05-30,129316,174,683.55
6162,2020-05-31,535,1458,159980.39999999997
6163,2020-05-31,42616,2479,598042.8359999914
6164,2020-05-31,46774,1861,1465777.926
6165,2020-05-31,57192,1010,369814.86000000127
6166,2020-05-31,86302,3329,11371.914000000012
6167,2020-05-31,124381,5798,3767334.858000009
6168,2020-05-31,129316,168,816.7500000000001
6169,2020-06-01,535,1723,205727.4000000001
6170,2020-06-01,42616,1593,473392.58399999625
6171,2020-06-01,46774,3078,3582048.4739999888
6172,2020-06-01,57192,1391,381787.5780000024
6173,2020-06-01,86302,2329,8168.148000000098
6174,2020-06-01,124381,6174,3621188.79793878
6175,2020-06-01,129316,112,477.4499999999999
6176,2020-06-02,535,1688,186388.19999999984
6177,2020-06-02,42616,1889,554203.6199999951
6178,2020-06-02,46774,2025,2434531.8779999963
6179,2020-06-02,57192,1211,369399.9780000018
6180,2020-06-02,86302,2901,10637.226
6181,2020-06-02,124381,5043,3306790.1808585245
6182,2020-06-02,129316,91,407.25000000000006
6183,2020-06-03,535,1609,178543.7999999999
6184,2020-06-03,42616,1921,571151.3759999943
6185,2020-06-03,46774,2045,2347418.087999993
6186,2020-06-03,57192,1241,384890.34600000153
6187,2020-06-03,86302,2044,6896.61000000006
6188,2020-06-03,124381,5507,3161913.9120000014
6189,2020-06-03,129316,91,468.00000000000017
6190,2020-06-04,535,1618,179208.0
6191,2020-06-04,42616,1599,483767.3159999958
6192,2020-06-04,46774,1917,2175181.920000001
6193,2020-06-04,57192,1178,328355.6400000015
6194,2020-06-04,86302,2969,10476.755999999965
6195,2020-06-04,124381,4204,2500309.4525998635
6196,2020-06-04,129316,109,426.5999999999999
6197,2020-06-05,535,1544,185760.0
6198,2020-06-05,42616,1852,533854.3139999956
6199,2020-06-05,46774,2791,3073904.297999996
6200,2020-06-05,57192,1115,365218.6500000019
6201,2020-06-05,86302,3114,11758.085999999985
6202,2020-06-05,124381,4807,3002797.714621677
6203,2020-06-05,129316,89,473.4
6204,2020-06-06,535,1593,180262.79999999996
6205,2020-06-06,42616,1704,511249.3919999956
6206,2020-06-06,46774,1033,1067080.9500000018
6207,2020-06-06,57192,1049,308610.810000001
6208,2020-06-06,86302,2970,10032.084000000035
6209,2020-06-06,124381,4407,2621235.605077788
6210,2020-06-06,129316,103,479.69999999999993
6211,2020-06-07,535,1529,188595.00000000023
6212,2020-06-07,42616,1371,410782.87799999886
6213,2020-06-07,46774,763,764259.8760000006
6214,2020-06-07,57192,992,245077.66800000105
6215,2020-06-07,86302,2510,9005.70600000007
6216,2020-06-07,124381,4002,2493672.4404102718
6217,2020-06-07,129316,139,837.9000000000001
6218,2020-06-08,535,1847,210546.00000000023
6219,2020-06-08,42616,1576,453690.8819999963
6220,2020-06-08,46774,2660,2885677.0919999867
6221,2020-06-08,57192,1377,454913.40600000223
6222,2020-06-08,86302,2268,7602.57000000009
6223,2020-06-08,124381,3843,2315171.713781285
6224,2020-06-08,129316,201,1001.2500000000002
6225,2020-06-09,535,1896,224956.8
6226,2020-06-09,42616,1858,553121.6039999956
6227,2020-06-09,46774,2395,2421011.592
6228,2020-06-09,57192,1349,421785.99000000255
6229,2020-06-09,86302,2443,8388.828000000063
6230,2020-06-09,124381,3966,2369934.520227259
6231,2020-06-09,129316,182,838.3500000000001
6232,2020-06-10,535,1917,225692.9999999998
6233,2020-06-10,42616,1852,553320.485999997
6234,2020-06-10,46774,3650,3987447.7140000025
6235,2020-06-10,57192,1274,510125.7960000021
6236,2020-06-10,86302,2829,10359.55800000001
6237,2020-06-10,124381,3477,2065202.9459999932
6238,2020-06-10,129316,183,780.3000000000001
6239,2020-06-11,535,1780,209140.20000000013
6240,2020-06-11,42616,2121,659180.8439999949
6241,2020-06-11,46774,2861,2862033.6240000045
6242,2020-06-11,57192,1198,404674.740000002
6243,2020-06-11,86302,2717,10206.647999999968
6244,2020-06-11,124381,3436,2080244.681999988
6245,2020-06-11,129316,219,989.55
6246,2020-06-12,535,1622,181787.4
6247,2020-06-12,42616,1750,545563.5839999953
6248,2020-06-12,46774,1673,1727446.6440000015
6249,2020-06-12,57192,1257,446697.5580000021
6250,2020-06-12,86302,2858,10194.93000000001
6251,2020-06-12,124381,3876,2126383.6320000472
6252,2020-06-12,129316,218,933.2999999999996
6253,2020-06-13,535,1525,179276.39999999997
6254,2020-06-13,42616,1578,500229.4679999958
6255,2020-06-13,46774,790,788982.3899999998
6256,2020-06-13,57192,1063,298863.7380000013
6257,2020-06-13,86302,2129,7636.500000000056
6258,2020-06-13,124381,3808,2064063.3996503963
6259,2020-06-13,129316,244,1067.8499999999997
6260,2020-06-14,535,1682,185677.2000000001
6261,2020-06-14,42616,1384,422759.2319999983
6262,2020-06-14,46774,730,639373.3560000007
6263,2020-06-14,57192,991,246574.22400000104
6264,2020-06-14,86302,2206,7265.772000000043
6265,2020-06-14,124381,3489,1875077.469953219
6266,2020-06-14,129316,225,949.4999999999998
6267,2020-06-15,535,1981,246146.39999999988
6268,2020-06-15,42616,1465,474450.3179999975
6269,2020-06-15,46774,3683,3850592.435999987
6270,2020-06-15,57192,1369,467970.4620000021
6271,2020-06-15,86302,2778,9406.026000000018
6272,2020-06-15,124381,4524,2420885.6419443423
6273,2020-06-15,129316,291,1397.249999999999
6274,2020-06-16,535,1759,214079.4
6275,2020-06-16,42616,18332,4999380.858000589
6276,2020-06-16,46774,1752,1802444.148
6277,2020-06-16,57192,1222,373755.70800000086
6278,2020-06-16,86302,2526,9106.56000000002
6279,2020-06-16,124381,4763,2583526.495944308
6280,2020-06-16,129316,312,1538.9999999999998
6281,2020-06-17,535,1911,213341.40000000005
6282,2020-06-17,42616,8689,2317618.511999972
6283,2020-06-17,46774,1523,1725584.0580000011
6284,2020-06-17,57192,1168,479868.948000002
6285,2020-06-17,86302,2609,9133.362000000028
6286,2020-06-17,124381,6971,2922833.7539999764
6287,2020-06-17,129316,309,1368.000000000001
6288,2020-06-18,535,1865,219598.2
6289,2020-06-18,42616,4750,1310805.2519999738
6290,2020-06-18,46774,1299,1354065.3540000024
6291,2020-06-18,57192,1152,465353.2620000019
6292,2020-06-18,86302,2730,9494.820000000056
6293,2020-06-18,124381,4382,2567002.812338352
6294,2020-06-18,129316,283,1247.85
6295,2020-06-19,535,1568,173827.79999999984
6296,2020-06-19,42616,3600,975054.689999982
6297,2020-06-19,46774,1569,1460590.7940000005
6298,2020-06-19,57192,1121,360492.4440000017
6299,2020-06-19,86302,2789,9553.896000000026
6300,2020-06-19,124381,3939,2379334.553999992
6301,2020-06-19,129316,345,1515.5999999999997
6302,2020-06-20,535,1575,176470.20000000004
6303,2020-06-20,42616,2488,694112.7419999917
6304,2020-06-20,46774,1503,1234343.952000003
6305,2020-06-20,57192,1020,291534.04800000106
6306,2020-06-20,86302,2337,7962.660000000053
6307,2020-06-20,124381,3735,2251799.2799999933
6308,2020-06-20,129316,346,1384.2
6309,2020-06-21,535,1421,163871.9999999999
6310,2020-06-21,42616,2034,568507.1579999942
6311,2020-06-21,46774,555,525585.3479999995
6312,2020-06-21,57192,953,271028.8440000013
6313,2020-06-21,86302,2634,9242.910000000053
6314,2020-06-21,124381,3350,2189151.589944321
6315,2020-06-21,129316,252,992.2499999999992
6316,2020-06-22,535,1947,220449.60000000003
6317,2020-06-22,42616,1838,533060.8919999945
6318,2020-06-22,46774,1920,1872056.430000001
6319,2020-06-22,57192,1240,512306.244000003
6320,2020-06-22,86302,2994,10081.368000000006
6321,2020-06-22,124381,3421,2011748.687267343
6322,2020-06-22,129316,292,1263.1499999999996
6323,2020-06-23,535,1962,218708.99999999985
6324,2020-06-23,42616,2013,579747.023999994
6325,2020-06-23,46774,1117,1199179.89
6326,2020-06-23,57192,1250,481448.3400000027
6327,2020-06-23,86302,2925,10168.794000000007
6328,2020-06-23,124381,3373,1975585.78189502
6329,2020-06-23,129316,370,1576.8000000000004
6330,2020-06-24,535,1860,208796.4
6331,2020-06-24,42616,3667,947115.6479999752
6332,2020-06-24,46774,1077,1111032.666000002
6333,2020-06-24,57192,1055,424046.7360000017
6334,2020-06-24,86302,2897,10025.208000000004
6335,2020-06-24,124381,3481,2004390.6612150331
6336,2020-06-24,129316,424,2010.6000000000004
6337,2020-06-25,535,1815,229341.6000000001
6338,2020-06-25,42616,3115,831725.1719999822
6339,2020-06-25,46774,1432,1457827.308000001
6340,2020-06-25,57192,1131,342216.7200000013
6341,2020-06-25,86302,3121,10711.349999999951
6342,2020-06-25,124381,2976,1817120.5379999997
6343,2020-06-25,129316,336,1486.3499999999997
6344,2020-06-26,535,1497,164395.79999999996
6345,2020-06-26,42616,2411,622200.8519999934
6346,2020-06-26,46774,1223,1279104.0840000014
6347,2020-06-26,57192,1138,324214.81200000143
6348,2020-06-26,86302,2619,8611.794000000058
6349,2020-06-26,124381,2972,1780695.8644293966
6350,2020-06-26,129316,366,1764.9
6351,2020-06-27,535,1425,162169.19999999995
6352,2020-06-27,42616,2016,559037.5199999957
6353,2020-06-27,46774,453,360602.3879999999
6354,2020-06-27,57192,936,276788.73600000096
6355,2020-06-27,86302,2277,7844.850000000055
6356,2020-06-27,124381,2814,1678549.787999992
6357,2020-06-27,129316,318,1477.7999999999995
6358,2020-06-28,535,1502,174339.0000000001
6359,2020-06-28,42616,2191,602022.5639999951
6360,2020-06-28,46774,473,402327.1259999997
6361,2020-06-28,57192,948,237596.81400000092
6362,2020-06-28,86302,2322,7856.208000000078
6363,2020-06-28,124381,2856,1762398.16199999
6364,2020-06-28,129316,282,1318.499999999999
6365,2020-06-29,535,1866,235589.40000000043
6366,2020-06-29,42616,1924,528623.5679999952
6367,2020-06-29,46774,1481,1692046.0080000006
6368,2020-06-29,57192,1201,384416.4420000021
6369,2020-06-29,86302,2357,8346.114000000043
6370,2020-06-29,124381,3461,1869528.5065787188
6371,2020-06-29,129316,417,1895.4000000000003
6372,2020-06-30,535,1912,240255.00000000023
6373,2020-06-30,42616,2289,610799.7059999929
6374,2020-06-30,46774,3311,2954765.501999993
6375,2020-06-30,57192,1107,341339.8860000019
6376,2020-06-30,86302,2879,9969.462000000009
6377,2020-06-30,124381,2879,1697635.458000001
6378,2020-06-30,129316,419,2001.599999999999
6379,2020-07-01,535,1926,239727.6000000001
6380,2020-07-01,42616,2419,652472.819999992
6381,2020-07-01,46774,2495,2957873.1299999887
6382,2020-07-01,57192,1189,429151.9320000022
6383,2020-07-01,86302,2184,7371.612000000056
6384,2020-07-01,124381,2967,1689444.5579999988
6385,2020-07-01,129316,408,1803.1500000000003
6386,2020-07-02,535,1851,234262.7999999999
6387,2020-07-02,42616,1998,545340.6719999961
6388,2020-07-02,46774,2064,2369233.818000004
6389,2020-07-02,57192,1169,375959.7900000019
6390,2020-07-02,86302,2219,7841.772000000057
6391,2020-07-02,124381,3708,1943648.4239999915
6392,2020-07-02,129316,478,2175.299999999999
6393,2020-07-03,535,1699,196491.60000000015
6394,2020-07-03,42616,3635,901726.793999976
6395,2020-07-03,46774,2098,2323328.868
6396,2020-07-03,57192,1220,457074.72000000207
6397,2020-07-03,86302,2224,8079.768000000064
6398,2020-07-03,124381,3816,1883862.3779999935
6399,2020-07-03,129316,443,1953.8999999999996
6400,2020-07-04,535,1538,180635.4
6401,2020-07-04,42616,2209,591612.9299999948
6402,2020-07-04,46774,1016,1055236.2840000005
6403,2020-07-04,57192,1023,338097.7800000013
6404,2020-07-04,86302,2371,8379.432000000048
6405,2020-07-04,124381,2650,1521813.5082272638
6406,2020-07-04,129316,392,1782.000000000001
6407,2020-07-05,535,1584,200017.8
6408,2020-07-05,42616,2171,578678.6519999942
6409,2020-07-05,46774,1049,979417.5300000012
6410,2020-07-05,57192,856,263652.6060000009
6411,2020-07-05,86302,1648,5353.776000000035
6412,2020-07-05,124381,2202,1309868.531999993
6413,2020-07-05,129316,368,1624.9499999999994
6414,2020-07-06,535,2056,279873.0
6415,2020-07-06,42616,2211,577146.3119999953
6416,2020-07-06,46774,2978,3360140.982
